pelicula,anio,actor,personaje
Sueño antártico,2016,Luis Campi,Himself - Interviewee
Mónica en trance,2018,Barbara Di Giácomo,Virginia
Mónica en trance,2018,Yael Tesouro,Mónica
Las ratas,1963,Aurora Bautista,
Las ratas,1963,Alfredo Alcón,
Las ratas,1963,Bárbara Mújica,
Las ratas,1963,Juan José Miguez,
Las ratas,1963,Antonia Herrero,
Las ratas,1963,José Maurer,
Las ratas,1963,Fernando Martín,
Las ratas,1963,Mecha López,
Las ratas,1963,Gilberto Rey,
Pampa bárbara,1945,Francisco Petrone,Comandante Hilario Castro
Pampa bárbara,1945,Luisa Vehil,Camila Montes
Pampa bárbara,1945,Domingo Sapelli,Juan Padrón
Pampa bárbara,1945,Froilán Varela,Sargento Yáñez
Pampa bárbara,1945,María Esther Gamas,La mulata Dominga
Pampa bárbara,1945,Judith Sulián,Teresa Campos
Pampa bárbara,1945,Roberto Fugazot,Sargento Pozos
Pampa bárbara,1945,Margarita Corona,La Todilla
Pampa bárbara,1945,Juan Bono,Comandante Chávez
Pampa bárbara,1945,Pedro Codina,Fray Gregorio
Pampa bárbara,1945,Aurelia Ferrer,Micaela
Pampa bárbara,1945,María Concepción César,Luz González
Pampa bárbara,1945,Tito Alonso,Chango
Pampa bárbara,1945,José Prause,Contreras
Pampa bárbara,1945,Enrique Muiño,Narrador (voz)
Pampa bárbara,1945,René Múgica,Gaucho
Pampa bárbara,1945,José Ruzzo,
Pampa bárbara,1945,Pablo Cumo,
Pampa bárbara,1945,Francisco García Garaba,
Pampa bárbara,1945,Carlos Bertoldi,
Pampa bárbara,1945,Raúl Luar,
Pampa bárbara,1945,Luis Otero,
Pampa bárbara,1945,Jorge Molina Salas,
Pampa bárbara,1945,Mónica Vargas,
Pampa bárbara,1945,Cleo Contreras,
Pampa bárbara,1945,Marino Seré,Comisario Aparicio
Pampa bárbara,1945,Arturo Montiel,Manuel
No dejaré que no me quieras,2002,Pere Ponce,Javier
No dejaré que no me quieras,2002,Alberto San Juan,Enrique
No dejaré que no me quieras,2002,Ana Risueño,Elisa
No dejaré que no me quieras,2002,Viviana Saccone,María
No dejaré que no me quieras,2002,Martxelo Rubio,Valerio
No dejaré que no me quieras,2002,Melani Olivares,
No dejaré que no me quieras,2002,Noelia Castaño,
No dejaré que no me quieras,2002,Juanjo Pardo,
No dejaré que no me quieras,2002,José Luis Pellicena,
Así habló el cambista,2019,Daniel Hendler,Humberto Brause
Así habló el cambista,2019,Dolores Fonzi,Gudrun
Así habló el cambista,2019,Luis Machín,Sr. Schweinsteiger
Así habló el cambista,2019,Benjamín Vicuña,Javier Bonpland
Así habló el cambista,2019,Germán de Silva,Moacyr Souza
Así habló el cambista,2019,Matías Vespa,Elbio
Así habló el cambista,2019,David Roizner Selanikio,Castillo
Así habló el cambista,2019,Paulo Betti,Don Marins
Así habló el cambista,2019,Roberto Bornes,
Así habló el cambista,2019,Alondra Portela,
Así habló el cambista,2019,Cecilia Yanez,
Así habló el cambista,2019,Walter Rey,
Así habló el cambista,2019,Arturo Fleitas,
Así habló el cambista,2019,Marco Valls,
Así habló el cambista,2019,Horacio Camandulle,
Así habló el cambista,2019,Rodolfo Vidal,
Así habló el cambista,2019,Elisa Fernández,
Así habló el cambista,2019,Alejandro Busch,
Así habló el cambista,2019,Andrés Mora,
Así habló el cambista,2019,Yamandú Barrios,
Así habló el cambista,2019,Giselle Motta,
Así habló el cambista,2019,Beatriz Amaral,
Así habló el cambista,2019,Cecilia Patrón,
Así habló el cambista,2019,Ramiro Pallares,
Así habló el cambista,2019,Jorge Bolani,
Así habló el cambista,2019,Pilar De Leon,
Así habló el cambista,2019,Arturo Irachet,
Así habló el cambista,2019,Iván Solarich,
Así habló el cambista,2019,Abel Tripaldi,
Llamen a Joe,2023,Andrés Calamaro,
Llamen a Joe,2023,Pipo Cipolatti,
Llamen a Joe,2023,Andy Chango,
Llamen a Joe,2023,Bobby Flores,
Llamen a Joe,2023,Joaquin Levinton,
El custodio,2006,Julio Chávez,Rubén
El custodio,2006,Osmar Núñez,Ministro
El custodio,2006,Marcelo D'Andrea,Lamas
El custodio,2006,Elvira Onetto,Delia
El custodio,2006,Cristina Villamor,Hermana de Rubén
El custodio,2006,Luciana Lifschitz,Sobrina de Rubén
El custodio,2006,Osvaldo Djeredjian,Alfredo
El custodio,2006,Julieta Vallina,Amante del ministro
El custodio,2006,Guadalupe Docampo,Hija del ministro
El custodio,2006,Vanessa Weinberg,Prostituta
El custodio,2006,Marcelo Xicarte,Vendedor de armas
El custodio,2006,Francisco Fernández De Rosa,Yerno del ministro
El custodio,2006,Germán de Silva,Custodio de bigotes
El custodio,2006,Adrián Andrada,Chofer del ministro
El custodio,2006,Claudio Torres,Editor televisión
El custodio,2006,Michel Azogue,Francés 1
El custodio,2006,Sophie Keisser,Francesa 1
El custodio,2006,Carlos Cavanna,Matrimonio restaurante chino
El custodio,2006,Betty Romeo,Matrimonio restaurante chino
El custodio,2006,Raúl Reinoso,Matrimonio 2 restaurante chino
El custodio,2006,Adelaida Rodríguez Puig,Matrimonio 2 restaurante chino
El custodio,2006,Ignacio Huang,Karaoke Singer
El custodio,2006,Lu Yi Qiu,Mozo chino
El custodio,2006,Shi You Liu,Cajero chino
El custodio,2006,Qui Tang,Encargada china
El custodio,2006,Mambo Méndez,Amigo de la prostituta
El custodio,2006,Pochi Ducasse,Enfermera
El custodio,2006,Jonás Elfenbaum,Carlos
El custodio,2006,Marité Reussi,Madre de la prostituta
El custodio,2006,Luis Lezcano,Funcionario
El custodio,2006,Vilma Barzola,Mucama del ministro
El custodio,2006,Federico Jusid,Pianista en TV
Historia de un hombre de 561 años,1974,Juan Belmonte,
Historia de un hombre de 561 años,1974,María Belmonte,
Vení conmigo,1973,Susana Giménez,
Vení conmigo,1973,Alberto Martín,
Vení conmigo,1973,Víctor Laplace,
Vení conmigo,1973,Juan Carlos Dual,
Vení conmigo,1973,Ignacio Quirós,
Vení conmigo,1973,Rodolfo Onetto,
Vení conmigo,1973,Marcos Zucker,
Vení conmigo,1973,Iván Grondona,
Vení conmigo,1973,Antonia Herrero,
Vení conmigo,1973,Hilda Bernard,
Vení conmigo,1973,Alfredo Hers,
Vení conmigo,1973,María Rosa Solari,
Vení conmigo,1973,Hugo Fregonese,
Vení conmigo,1973,Graciela Borges,
Vení conmigo,1973,Marcelo Miró,
Vení conmigo,1973,Patricia Shaw,
Vení conmigo,1973,Fernando «Tacholas» Iglesias,
El mundo que inventamos,1973,Sabú,himself
El mundo que inventamos,1973,Juan Carlos Altavista,
El mundo que inventamos,1973,Enrique Belluscio,
El mundo que inventamos,1973,Laura Bove,
El mundo que inventamos,1973,Amalia Britos,
El mundo que inventamos,1973,Hugo Caprera,
El mundo que inventamos,1973,Cristina del Valle,
El mundo que inventamos,1973,Ovidio Fuentes,
El mundo que inventamos,1973,Claudio Levrino,
El mundo que inventamos,1973,Felipe Méndez,
El mundo que inventamos,1973,Susana Ortiz,
El mundo que inventamos,1973,Rolo Pereyra,
El mundo que inventamos,1973,Javier Portales,
El mundo que inventamos,1973,Fernando Siro,
Vainilla,2022,Valeria Rowinski,
Vainilla,2022,Victoria Trillo Suari,
Vainilla,2022,Paz Imán,
Vainilla,2022,Gala Eva Pizarro,
Vainilla,2022,Lucas D'Amario,
Vainilla,2022,Germán Sigler,
Vainilla,2022,Bárbara Tarsia,
Vainilla,2022,Daniel Oscar Casas,
Quebracho,1974,Héctor Alterio,Mr. Murphy
Quebracho,1974,Osvaldo Bonet,Mr. White
Quebracho,1974,Juan Carlos Gené,Tochia
Quebracho,1974,Cipe Lincovsky,Sara
Quebracho,1974,Héctor Pellegrini,Antonio
Quebracho,1974,Walter Vidarte,Isfraín
Quebracho,1974,Lautaro Murúa,Lamazón
Quebracho,1974,Luis Medina Castro,Luis Britos
Quebracho,1974,Domingo Basile,Delegado
Quebracho,1974,Marcos Mundstock,Voz en off
Quebracho,1974,Luis Aranda,
Quebracho,1974,Diana Arias,
Quebracho,1974,Carlos Lasarte,
Quebracho,1974,Héctor Biuchet,
¿Vendrás a medianoche?,1950,Enrique Serrano,
¿Vendrás a medianoche?,1950,Nélida Bilbao,
¿Vendrás a medianoche?,1950,Guillermo Battaglia,
¿Vendrás a medianoche?,1950,Maruja Gil Quesada,
¿Vendrás a medianoche?,1950,Matilde Rivera,
¿Vendrás a medianoche?,1950,Bernardo Perrone,
¿Vendrás a medianoche?,1950,María Esther Podestá,
¿Vendrás a medianoche?,1950,Susana Campos,
Un viaje de locos,1974,Donald,El mismo
Un viaje de locos,1974,Taryn Power,Fedora
Un viaje de locos,1974,Claudia De Colombia,Liliana Conti
Un viaje de locos,1974,Marcelo Marcote,Él mismo
Un viaje de locos,1974,Juan Carlos Galván,Ludovico
Un viaje de locos,1974,Carmen Vallejo,
Un viaje de locos,1974,Linda Peretz,Lucía
Un viaje de locos,1974,Noemí Laserre,madre de Fedora
Un viaje de locos,1974,Juan Alberto Mateyko,
Un viaje de locos,1974,Antonio Gasalla,Él mismo
Un viaje de locos,1974,Carlos Perciavalle,. Él mismo
Un viaje de locos,1974,Raúl Ricutti,
Un viaje de locos,1974,Liliana Cevasco,
Un viaje de locos,1974,Dora Lys,
Un viaje de locos,1974,Osvaldo María Cabrera,
Un viaje de locos,1974,Atilio Regaló,
El cabo Tijereta,1973,Ismael Echevarría,
El cabo Tijereta,1973,Cacho Castaña,
El cabo Tijereta,1973,Valeria Franco,
El cabo Tijereta,1973,Dolores De Cicco,
El cabo Tijereta,1973,Augusto Codecá,
El cabo Tijereta,1973,Ricardo Bauleo,
El cabo Tijereta,1973,Esther Velázquez,
El cabo Tijereta,1973,Willy San Juan,
El cabo Tijereta,1973,Ernesto Juliano,
El cabo Tijereta,1973,Elena Castro,
El cabo Tijereta,1973,Walter Echavarría,
El Fausto criollo,1979,Eva Franco,
El Fausto criollo,1979,Claudio García Satur,
El Fausto criollo,1979,María Valenzuela,
El Fausto criollo,1979,Pedro Quartucci,
El Fausto criollo,1979,Luisa Vehil,
El Fausto criollo,1979,Luis Medina Castro,
El Fausto criollo,1979,Erika Wallner,
El Fausto criollo,1979,Héctor Pellegrini,
El Fausto criollo,1979,Eduardo Galán,
El Fausto criollo,1979,Gerardo Romano,
El Fausto criollo,1979,Romualdo Quiroga,
El Fausto criollo,1979,Daniel Fanego,
El Fausto criollo,1979,Chana Mujica,
"La super, superaventura (1975)",1975,Ricardo Bauleo,Tiburón
"La super, superaventura (1975)",1975,Víctor Bó,Delfín
"La super, superaventura (1975)",1975,Julio De Grazia,Mojarrita
"La super, superaventura (1975)",1975,Adriana Aguirre,Eleonora
"La super, superaventura (1975)",1975,Guillermo Murray,Jefe de Acuario
"La super, superaventura (1975)",1975,Luis Tasca,Estompinato
"La super, superaventura (1975)",1975,Augusto Codecá,Director del western
"La super, superaventura (1975)",1975,Pablo Cumo,Ben Hasán
"La super, superaventura (1975)",1975,Nino Udine,Secuaz de Eleonora
"La super, superaventura (1975)",1975,Gustavo Giordano,Roco
"La super, superaventura (1975)",1975,Guido Gorgatti,Daniel
"La super, superaventura (1975)",1975,Darío Avalo,
"La super, superaventura (1975)",1975,Mirta Massa,(as Mirta Massa)
Contragolpe,1979,Luisina Brando,Nazaria
Contragolpe,1979,Raúl Aubel,
Contragolpe,1979,Lito Cruz,Juan de Dios Tolosa/Carmelo Di Prisco
Contragolpe,1979,Osvaldo Terranova,Antonio Cesaró
Contragolpe,1979,Alberto Argibay,Inspector Blanchard
Contragolpe,1979,Aldo Barbero,Severo
Contragolpe,1979,Ignacio Quirós,Inspector Funes
Contragolpe,1979,Marcelo Alfaro,Gigolo 1
Contragolpe,1979,Daniel Miglioranza,Detenido Musu
Contragolpe,1979,Tina Serrano,Rosario
Contragolpe,1979,Héctor Bidonde,
Contragolpe,1979,Rodolfo Brindisi,Jefe de Policía
Contragolpe,1979,Ana María Giunta,
Contragolpe,1979,Jorge Marrale,Policía
Contragolpe,1979,Juan Manuel Tenuta,
Contragolpe,1979,Enrique Alonso,
Contragolpe,1979,Sergio Bellotti,
Contragolpe,1979,Gigí Ruá,Emma
Contragolpe,1979,Adela Gleijer,Mucama de Nazaria
Contragolpe,1979,Cecilia Cenci,Adelina
Contragolpe,1979,Héctor da Rosa,Chofer
Contragolpe,1979,Marta Cerain,Julia
Contragolpe,1979,Víctor Hugo Iriarte,Sargento Raguzzi
Contragolpe,1979,Alberto Domínguez,Sargento Raguzzi
Contragolpe,1979,Beatriz Thibaudin,
Contragolpe,1979,Carlos Marsero,
"Don Carmelo, il capo",1976,Eddie Pequenino,Don Carmelo / Gino / Don Luciano
"Don Carmelo, il capo",1976,Adriana Aguirre,Lulú
"Don Carmelo, il capo",1976,Julio López,El Flaco
"Don Carmelo, il capo",1976,Vicente La Russa,
"Don Carmelo, il capo",1976,Tito Mendoza,
"Don Carmelo, il capo",1976,Guillermo Marín,
"Don Carmelo, il capo",1976,Augusto Codecá,
"Don Carmelo, il capo",1976,Osvaldo Canónico,
"Don Carmelo, il capo",1976,Ricardo Castro Ríos,
"Don Carmelo, il capo",1976,Amparito Castro,
"Don Carmelo, il capo",1976,Thelma Stefani,Lily
"Don Carmelo, il capo",1976,Jesús Pampín,
"Don Carmelo, il capo",1976,Coco Fosatti,
"Don Carmelo, il capo",1976,Juan Quetglas,
"Don Carmelo, il capo",1976,Rubén Fratto,
"Don Carmelo, il capo",1976,Raúl Ricutti,
"Don Carmelo, il capo",1976,Horacio Heredia,
"Don Carmelo, il capo",1976,Ricardo Greco,
"Don Carmelo, il capo",1976,Rafael Chumbita,
"Don Carmelo, il capo",1976,Darío Avalo,
"Don Carmelo, il capo",1976,Ricardo Suñez,
"Don Carmelo, il capo",1976,Mario Casado,
"Don Carmelo, il capo",1976,Osvaldo María Cabrera,
"Don Carmelo, il capo",1976,Héctor Biuchet,
"Don Carmelo, il capo",1976,Vicente Buono,
"Don Carmelo, il capo",1976,Martín Coria,
"Don Carmelo, il capo",1976,Lucy Bogado,
"Don Carmelo, il capo",1976,Rubén Alí,
"Don Carmelo, il capo",1976,Beatriz Castiñeiras,
"Don Carmelo, il capo",1976,Eduardo Boksteir,
"Don Carmelo, il capo",1976,Roberto Morales,
"Don Carmelo, il capo",1976,Nino Udine,
"Don Carmelo, il capo",1976,Reynaldo Cortez,
"Don Carmelo, il capo",1976,Enrique Bargas,
"Don Carmelo, il capo",1976,Oscar Pedraza,
"Don Carmelo, il capo",1976,Luis Linares,
"Don Carmelo, il capo",1976,Orlando Marconi,Don Orlando
"Don Carmelo, il capo",1976,Marcos Zucker,Borracho en bar
"Don Carmelo, il capo",1976,Juan Carlos Altavista,Cameo
"Don Carmelo, il capo",1976,Nelly Beltrán,Cameo
"Don Carmelo, il capo",1976,Ricardo Bauleo,Cameo
"Don Carmelo, il capo",1976,Maurice Jouvet,Cameo
"Don Carmelo, il capo",1976,Vicente Rubino,José Guiraldez
Escándalo en la familia,1967,Niní Marshall,Loli
Escándalo en la familia,1967,Pilar Bayona,Pili Luna
Escándalo en la familia,1967,Aurora Bayona,Mili Terán
Escándalo en la familia,1967,Ángel Garasa,Dr. Raimundo Luna
Escándalo en la familia,1967,Juan Carlos Altavista,Carlos Galíndez
Escándalo en la familia,1967,Vicente Rubino,Director
Escándalo en la familia,1967,Joe Rígoli,Camarógrafo
Escándalo en la familia,1967,Betiana Blum,Sivienta
Escándalo en la familia,1967,Héctor Calcaño,
Escándalo en la familia,1967,Alberto Olmedo,Don Lázaro
Escándalo en la familia,1967,Lalo Malcolm,Asesor del dr. Luna
Escándalo en la familia,1967,Fidel Pintos,Próspero
Escándalo en la familia,1967,Carlos Carella,
Escándalo en la familia,1967,Alejandra Da Passano,
Escándalo en la familia,1967,Guillermo Brizuela Méndez,
Escándalo en la familia,1967,Elvia Andreoli,Gladys Peña
Escándalo en la familia,1967,Carlos Scazziotta,Fito
Escándalo en la familia,1967,Leda Zanda,
Escándalo en la familia,1967,Zulma Grey,
Escándalo en la familia,1967,Raúl Ricutti,
Escándalo en la familia,1967,Mimí Ardú,
Escándalo en la familia,1967,Carlos Serafino,
Escándalo en la familia,1967,Jacques Arndt,
Escándalo en la familia,1967,Susana Beltrán,
Cuatro pícaros bomberos,1979,Ismael Echevarría,Rufino Manggiapane
Cuatro pícaros bomberos,1979,Alberto Anchart,Virginio
Cuatro pícaros bomberos,1979,Gianni Lunadei,Diez Pérez
Cuatro pícaros bomberos,1979,María Noel Genovese,Verónica
Cuatro pícaros bomberos,1979,Charlie Díez Gómez,Bruno
Cuatro pícaros bomberos,1979,Nelly Prono,Rosaura
Cuatro pícaros bomberos,1979,Juan Manuel Tenuta,Don Pedro Belagamba
Cuatro pícaros bomberos,1979,Jorge Villalba,Roseto
Cuatro pícaros bomberos,1979,Beatriz Spelzini,María Cristina
Cuatro pícaros bomberos,1979,Marcelo José,Cachito
Cuatro pícaros bomberos,1979,Raúl Ricutti,Pancho
Cuatro pícaros bomberos,1979,Juan Carlos Lamas,
Cuatro pícaros bomberos,1979,Mercedes Yardín,
Cuatro pícaros bomberos,1979,Manuela Bravo,Susana Belagamba Olazábal
Cuatro pícaros bomberos,1979,Luis Dávila,Jefe del Cuerpo de Bomberos
Cuatro pícaros bomberos,1979,Héctor Doldi,
Cuatro pícaros bomberos,1979,Juan Quetglas,
Cuatro pícaros bomberos,1979,Matilde Mur,
Cuatro pícaros bomberos,1979,Jaimito Cohen,
Cuatro pícaros bomberos,1979,Lisardo García Tuñón,Hombre en fiesta
Cuatro pícaros bomberos,1979,Osvaldo María Cabrera,
Cuatro pícaros bomberos,1979,Julián Miró,
Cuatro pícaros bomberos,1979,Mario Sánchez,"Salustiano Sacastrana ""Jack"""
El casamiento de Laucha,1977,Max Berliner,
El casamiento de Laucha,1977,Marta Albertini,
El casamiento de Laucha,1977,Osvaldo Terranova,
El casamiento de Laucha,1977,Luis Sandrini,
Expertos en pinchazos,1979,Alberto Olmedo,Alberto
Expertos en pinchazos,1979,Jorge Porcel,Jorge
Expertos en pinchazos,1979,Moria Casán,Fabiana
Expertos en pinchazos,1979,Patricia Dal,
Expertos en pinchazos,1979,Reina Reech,
Expertos en pinchazos,1979,César Bertrand,
Expertos en pinchazos,1979,Carmen Barbieri,
Expertos en pinchazos,1979,Tincho Zabala,Don Antonio
Expertos en pinchazos,1979,Jorge Martínez,
Expertos en pinchazos,1979,Mónica Gonzaga,uncredited
Expertos en pinchazos,1979,Jorgelina Aranda,
Expertos en pinchazos,1979,Alberto Irízar,
Expertos en pinchazos,1979,Giselle Ducal,
Expertos en pinchazos,1979,Ricardo Morán,
Expertos en pinchazos,1979,Lucía Miranda,
Expertos en pinchazos,1979,Juan Alberto Mateyko,
Expertos en pinchazos,1979,Mónica Lander,
Expertos en pinchazos,1979,Juan Buryúa Rey,
Expertos en pinchazos,1979,Cacho Bustamante,
Expertos en pinchazos,1979,Diana Lupe,
Expertos en pinchazos,1979,Loana Muller,
Expertos en pinchazos,1979,Raúl Ricutti,
Expertos en pinchazos,1979,Oscar Carmelo Milazzo,
"Juan, que reía",1976,Luis Brandoni,Juan Libonatti
"Juan, que reía",1976,Oscar Viale,
"Juan, que reía",1976,Luisina Brando,Betty
"Juan, que reía",1976,Dringue Farías,Benito Bevilacqua
"Juan, que reía",1976,Ana María Campoy,Gloria
"Juan, que reía",1976,Federico Luppi,Sr. Baiocco
"Juan, que reía",1976,Tono Andreu,Doctor
"Juan, que reía",1976,Rudy Chernicoff,
"Juan, que reía",1976,Óscar 'Cacho' Espíndola,
"Juan, que reía",1976,Alberto Fernández de Rosa,
"Juan, que reía",1976,Gianni Lunadei,
"Juan, que reía",1976,Carlos Moreno,Diariero
"Juan, que reía",1976,Enrique Pinti,Jorgito
"Juan, que reía",1976,Tina Serrano,Elena
"Juan, que reía",1976,Catalina Speroni,Nilda
"Juan, que reía",1976,Emilio Vidal,
"Juan, que reía",1976,Ana María Giunta,Minga
"Juan, que reía",1976,Martha Roldán,
"Juan, que reía",1976,María Esther Corán,
"Juan, que reía",1976,Héctor Ugazio,
"Juan, que reía",1976,Néstor Francisco,
"Juan, que reía",1976,Roberto Carnaghi,
"Juan, que reía",1976,Rubén Fratto,
"Juan, que reía",1976,Juan Buryúa Rey,
"Juan, que reía",1976,Horacio Denner,
"Juan, que reía",1976,Carlos Pedernera,
"Juan, que reía",1976,Enrique Latorre,
"Juan, que reía",1976,Ana María Castel,
"Juan, que reía",1976,Tito Barceló,
"Juan, que reía",1976,Patricia Mancilla,
"Juan, que reía",1976,Morena Jara,
"Juan, que reía",1976,Natalio Vilches,
"Juan, que reía",1976,Marcelo Alfaro,
"Juan, que reía",1976,Evangelina Massoni,
"Juan, que reía",1976,Omar Fanucchi,
Juventud sin barreras,1979,Liliana Poggio,
Juventud sin barreras,1979,Cristian,
Juventud sin barreras,1979,Elizabeth Killian,
Juventud sin barreras,1979,Luis Dávila,
Juventud sin barreras,1979,Susana Traverso,
Juventud sin barreras,1979,Alfredo Iglesias,
Juventud sin barreras,1979,Marina Magali,
Juventud sin barreras,1979,Diego Varzi,
Juventud sin barreras,1979,Norma López Monet,
Juventud sin barreras,1979,Gustavo Rey,
Juventud sin barreras,1979,Graciela Dufau,
Juventud sin barreras,1979,Nino Udine,
Juventud sin barreras,1979,Mario Lozano,
Juventud sin barreras,1979,Ricardo Darín,
Juventud sin barreras,1979,Mario Savino,
Juventud sin barreras,1979,Cecilia Labourt,
Juventud sin barreras,1979,Alberto Graber,
Juventud sin barreras,1979,Héctor Gancé,
La carpa del amor,1979,Cacho Castaña,Cacho
La carpa del amor,1979,Jorge Martínez,Daniel
La carpa del amor,1979,Ricardo Darín,Tino
La carpa del amor,1979,Mónica Gonzaga,Lita
La carpa del amor,1979,Mariano Moreno,Mariano
La carpa del amor,1979,Iris Láinez,Aunt Genoveva
La carpa del amor,1979,Eloísa Cañizares,Tino and Lita's Mother
La carpa del amor,1979,Pablo de Tejada,Pablo
La carpa del amor,1979,Mario Savino,Don Braulio
La carpa del amor,1979,María Bufano,
La carpa del amor,1979,Emilio Vidal,
La carpa del amor,1979,Tormenta,
