titulo,director,anio,duracion,link_pelicula,letterboxd,tags,poster
Nocturno,Diego Varela,2001,79,https://drive.google.com/file/d/1L5hEEgmpwZfiJ1GuoiNtG1MtlHfyMi3A/view?usp=sharing,https://letterboxd.com/film/nocturno-2001/,,https://drive.google.com/uc?id=1mK3k9mZDfu_NL_k69lHhcFdkhVbEk8AS
P3nd3j05,Raúl Perrone,2013,157,https://drive.google.com/file/d/1FkjsmBVCXsFaOmtPeZkefwrKLBDjY7zL/view?usp=sharing,https://letterboxd.com/film/p3nd3jo5/,,https://drive.google.com/uc?id=1K-_ZyknmYmm3terKVbkNRqJ9dQU4uZC1
Piazzolla: los años del tiburón,Daniel Rosenfeld,2018,94,https://drive.google.com/file/d/1GOBDCavTNnasdcVTecZpuFJfGB5rJmH-/view?usp=sharing,https://letterboxd.com/film/piazzolla-the-years-of-the-shark/,,
Sycorax,Lois Patiño y Matías Piñeiro,2021,20,https://drive.google.com/file/d/1TfdHpRfy_t_4vHTs322T2mRaaC6hDemc/view?usp=sharing,https://letterboxd.com/film/sycorax/,,https://drive.google.com/uc?id=1Kg8mUyC5Qsgr5DkCMy-Wjb7ODvK4BWW3
Playback. Ensayo de una despedida,Agustina Comedi,2019,14,https://drive.google.com/file/d/1ywLe_mn2EhlvJzGUFFhAlaZnozikCcEl/view?usp=sharing,https://letterboxd.com/film/playback-2019/,#LGBT,https://drive.google.com/uc?id=1l0fSoUQ-0LM8-XAgF0cMrUKaK2MvEVZT
Los impactados,Lucía Puenzo,2023,90,https://drive.google.com/file/d/13zzd6GG7KTNkNCbk-pG_q_htxiv1qKOM/view?usp=sharing,https://letterboxd.com/film/electrophilia/,,https://drive.google.com/uc?id=1eE2XGfZVvdDws7vD2V2bMVFj0S0W51Ew
Indisciplinado. Historia de un proyecto político,"Ayelen Magnin, Javier Lattuada, Martin Pelletier, Diego Briata",2023,59,https://drive.google.com/file/d/1W9V2R7xzu8tqboJwg9Diz54IrkCUoLj6/view?usp=sharing,https://letterboxd.com/film/indisciplinado-historia-de-un-proyecto-politico/,,
El duelo,Augusto Tejada,2023,82,https://drive.google.com/file/d/1Z-1C_tyqKTayJ_7Yz4htReYiEf6ewovy/view?usp=drive_link,https://letterboxd.com/film/the-duel-2023-1/,,https://drive.google.com/uc?id=1R5sl1wfgENu1ZBXPWTyDXxl9X7uVs58Y
La extorsión,Martino Zaidelis,2023,105,https://drive.google.com/file/d/1zd01ED0dL5pih_vGd6PvS5NVQS7mcmqG/view?usp=sharing,https://letterboxd.com/film/the-extortion/,,
Oliva,Luciano Leyrado,2023,90,https://drive.google.com/file/d/1mor3cj3JMLIhDYHJH3bLcyi2Re2ugUTW/view?usp=sharing,https://letterboxd.com/film/oliva/,,https://drive.google.com/uc?id=149kU9usU1pbj9crWTRmlE4RagYpI-Xhp
Nunca hizo tanto frío,Violeta Uman,2023,65,https://drive.google.com/file/d/1m3HXjr71FUgrO_0f9q2F9m9FuUM7V-FE/view?usp=sharing,https://letterboxd.com/film/its-never-been-so-cold/,,
Conversaciones sobre el odio,Vera Fogwill y Diego Martinez,2023,85,https://drive.google.com/file/d/1bpuvCQicaMfhKAqJ5yDZ3XtPDWZn-mvR/view?usp=sharing,https://letterboxd.com/film/conversations-on-hatred/,,https://drive.google.com/uc?id=1i3jeChyTquI_b2iqCvJxjcq3fXfzOnH3
El negro que tenia el alma blanca,Hugo del Carril,1951,87,https://drive.google.com/file/d/1jJf1K-vYvDjH_E0WpCfFHZ0PAlE_V1B4/view?usp=drive_link,https://letterboxd.com/film/the-black-man-who-had-a-white-soul-1951/,,https://drive.google.com/uc?id=1DZ7XGSaCL3yjCbOATLd9AU13AGrDxBPi
El martillo: Crónica de un mito,Daniel de la Vega,2003,15,https://drive.google.com/file/d/1FLIF0B5OP43pVo2QrXP2Hqs_ADe7gCkS/view?usp=sharing,https://letterboxd.com/film/el-martillo-cronica-de-un-mito/,,
La caraba,Julio Saraceni,1948,76,https://drive.google.com/file/d/1ucyjF3FC7EDKbGTPT87Y3wtfAWz94ePu/view?usp=drive_link,https://letterboxd.com/film/la-caraba/,,https://drive.google.com/uc?id=1T7o7REXQJ1WqaIkfzezss955virR5qNl
La más bella niña,Mariano Llinás,2004,32,https://drive.google.com/file/d/1JQzkoNyuk3az5XbVwQa1qZ6GcDPMR0JP/view,https://letterboxd.com/film/the-most-beautiful-girl/,,
Las sombras,Paulo Pécora,2020,18,https://drive.google.com/file/d/1z8NSFqDaDa5r2e2wGf9V_AeJ2cDZgT5_/view?usp=drive_link,https://letterboxd.com/film/the-shadows-2020/,,https://drive.google.com/uc?id=1yHlAxN58hmtr0o8EUPEoWTexqauwOKED
Los espíritus patrióticos,Pablo Nisenson y María Victoria Menis,1989,92,https://drive.google.com/file/d/11N_B0YR2dP4eYquNsID5xFhe-vMc7mVY/view?usp=drive_link,https://letterboxd.com/film/patriotic-spirits/,,
Luto,Pablo Weber,2021,28,https://drive.google.com/file/d/1XryAAucayde2D4286Y7KH-CKpZgCLHpU/view?usp=drive_link,https://letterboxd.com/film/mourning-2021/,,https://drive.google.com/uc?id=1XwmvH4xR8HemI9MY_sgAaXfzqoE4ikgn
Puente Alsina,José A. Ferreyra,1935,65,https://drive.google.com/file/d/1IEvujiurNrnmm1l_4aTh8p560rfbxsOY/view?usp=drive_link,https://letterboxd.com/film/puente-alsina/,,https://drive.google.com/uc?id=116jaEI3YTzZDP-3qfjGQ7ESsv7ZxfTG5
Sinfon14,Raúl Perrone,2022,86,https://drive.google.com/file/d/1Je_UswTn9WdIM8nCc55uXcNjQtSGFMGY/view?usp=drive_link,https://letterboxd.com/film/sinfon14/,,https://drive.google.com/uc?id=1Hv_FUtXDkKiK9cOKynous3idheBx361N
Solar,Manuel Abramovich,2016,73,https://drive.google.com/file/d/1_qyF4Afz99ME-_Fw-nUBiNd3CRS8BbjA/view?usp=drive_link,https://letterboxd.com/film/solar-2016/,,https://drive.google.com/uc?id=1KDlTO9hSEUcO9OL5evbLISUf_P1uzpsa
Tesoro mío,Sergio Bellott,1999,93,https://drive.google.com/file/d/145BEW9kEgQO4E9wmw9tJOrNLZ73mVQN7/view?usp=drive_link,https://letterboxd.com/film/tesoro-mio/,,
La muerte de un perro,Matías Ganz,2019,80,https://drive.google.com/file/d/1fEMqLulZcWdgG4YR23xuVYPbpVUxwbRL/view?usp=sharing,https://letterboxd.com/film/a-dogs-death/,,https://drive.google.com/uc?id=1S_rTjqEXZc-qgypq0FY-A4fdJg0MmIbK
La soledad de los huesos,Alfredo Lichter,2021,75,https://drive.google.com/file/d/11btT16UPezQ1-h6vXJ6NSwGN-FPjgk3K/view?usp=sharing,https://letterboxd.com/film/la-soledad-de-los-huesos/,,https://drive.google.com/uc?id=176ovVXv-sYDLWuvzBD3J5yjI3xwb8W6I
La última pirueta,Gabriel Rosas,2022,60,https://drive.google.com/file/d/1qHj8U6OwW3CfgJd2aqaXLXUSYj0A6Sk-/view?usp=sharing,https://letterboxd.com/film/la-ultima-pirueta/,,
Las brigadistas,Juan Pablo Lepore,2024,63,https://drive.google.com/file/d/1mYA4tV85M9IOqrMMgUf-Z2RqOysmJv8X/view?usp=sharing,https://letterboxd.com/film/the-volunteers-2024/,,https://drive.google.com/uc?id=1qCrPZs1RR0ww6qcB3wqHhvzax00EQp6s
Las olas,Adrian Biniez,2017,88,https://drive.google.com/file/d/1lz5VWAK3u743jCpynxqvwiso-dfvKVgZ/view?usp=sharing,https://letterboxd.com/film/the-waves-2017/,,https://drive.google.com/uc?id=1gmpZBg2Vnms3mlztbGYJY_lKTdYnrnPy
Leal,Pietro Scappini y Rodrigo Salomón,2018,107,https://drive.google.com/file/d/1rgNUV4OXw_mq1fzPg02b6kbRBZKbasJy/view?usp=sharing,https://letterboxd.com/film/leal/,,https://drive.google.com/uc?id=1AkUwIwzBCRLYrnpKMcELlCUbm6856jCb
Los médicos de Nietzsche,Jorge Leandro Colás,2024,78,https://drive.google.com/file/d/1qXejb8ZPpD4sSHFcnnWR5byMP-ulE5EM/view?usp=sharing,https://letterboxd.com/film/nietzsches-doctors/,,
Mari,Adriana Yurcovich y Mariana Turkieh,2021,78,https://drive.google.com/file/d/1zD1IR7V_9b-q28b6snLpIyEIyJIy5iSn/view?usp=sharing,https://letterboxd.com/film/film:721903/,,https://drive.google.com/uc?id=11FEhkm7X_-l6ZazOcPfPLK8AKpJnefv8
Otra condena,Juan Manuel Repetto,2022,80,https://drive.google.com/file/d/1P-unGCSjjnO74L2oFqNRijXr8qihttOq/view,https://letterboxd.com/film/otra-condena/,,https://drive.google.com/uc?id=11G4JGqZ0444i-Kil9pT0rbYwglif5giL
"Por el parana, la disputa por el río",Franco González y Alejo Di Risio,2024,62,https://drive.google.com/file/d/1kXVNzY-3eqYxkEoIQCkFpQZsjioLHZZp/view?usp=sharing,https://letterboxd.com/film/por-el-parana/,,
El juguete rabioso,José María Paolantonio,1984,105,https://drive.google.com/file/d/1bYWGaLYQ6TZFe54ApNylqlnL30l8kD70/view?usp=drive_link,https://letterboxd.com/film/the-angry-toy/,,https://drive.google.com/uc?id=10c6PxsaC7w0nyvSt2Qx8OoaD6vgpj7Vc
Muerte dudosa,Juan José Jusid,1994,85,https://drive.google.com/file/d/1QQCJDgYBIm3hRostPGwlDgyJ7T5Ws9NL/view?usp=drive_link,https://letterboxd.com/film/muerte-dudosa/,,https://drive.google.com/uc?id=1nSynxuDBAtY5XeOjGEIZdouGr00FERZS
Destino para dos,Alberto Dubois,1968,66,https://drive.google.com/file/d/1XUJMmbJRWIgf90uGPJjIUFMK7KBai7-F/view?usp=drive_link,https://letterboxd.com/film/destino-para-dos/,,https://drive.google.com/uc?id=1a2_MFAG1HLnhcudMEo62gF7QjIdZ0_uY
Perros de la noche,Teo Kofman,1986,85,https://drive.google.com/file/d/13ZIPZihxPPWRVTwOjM6gssTXnwOx9np9/view?usp=drive_link,https://letterboxd.com/film/perros-de-la-noche/,,https://drive.google.com/uc?id=17CPqYCclB9UtxXTbiiMGpNwlfZM5Hn45
El pecado más lindo del mundo,Don Napy,1953,65,https://drive.google.com/file/d/1SIkBHwDISBeK08u_64_b8icL3IhAUNxu/view?usp=sharing,https://letterboxd.com/film/el-pecado-mas-lindo-del-mundo/,,https://drive.google.com/uc?id=12GN4tEf80dqu8fujFEJEXPwc6krV0e5q
Pasión dominguera,Emilio Ariño,1970,69,https://drive.google.com/file/d/118BVFrCYRzaircGTUYLFhP0qXCGr3rw1/view,https://letterboxd.com/film/pasion-dominguera/,,
En una playa junto al mar,Enrique Cahen Salaberry,1971,95,https://drive.google.com/file/d/181J_VmDxTiMmDM9GpXHqzvoEfVQJtuLp/view,https://letterboxd.com/film/en-una-playa-junto-al-mar/,,https://drive.google.com/uc?id=1Yt-ru--ci2NPNPGpxyrPlt4yFoQG9MDR
Kuma-Ching,Daniel Tinayre,1969,134,https://drive.google.com/file/d/1BWQR2otq8p3sGWySG_40Ci-X6o8CIZ5W/view,https://letterboxd.com/film/kuma-ching/,,https://drive.google.com/uc?id=1uq5kzPRQengXfmtNLVOu_gGSvQQxGYOu
Cuidado con las colas,Julio Saraceni,1964,85,https://drive.google.com/file/d/13-vHR3ijG0nl4SqJODf9ECN_154oQOJ5/view?usp=drive_link,https://letterboxd.com/film/cuidado-con-las-colas/,,https://drive.google.com/uc?id=1rXznTZGMCDmZmfRwFjT_qHzW95Uk_21F
"Lindor Covas, el cimarrón",Carlos Cores,1963,108,https://drive.google.com/file/d/1VDtzEmdHx40-mq7Zl4hhaIJHHeSEPAch/view?usp=sharing,https://letterboxd.com/film/lindor-covas-el-cimarron/,,
Piloto de pruebas,Leo Fleider,1972,85,https://drive.google.com/file/d/1mFwKuEU_AkGbuQyLoesJWuG7MLxxqs6Y/view?usp=sharing,https://letterboxd.com/film/test-pilot-1972/,,https://drive.google.com/uc?id=1n9tSAM-wTlwq6nkyPq_TMrvXIYrI8EpR
El amor infiel,Mario David,1974,74,https://drive.google.com/file/d/1R_8jT6OR5AG_B6wX5tyNkYkbdVxgnAOi/view?usp=sharing,https://letterboxd.com/film/el-amor-infiel/,,https://drive.google.com/uc?id=129AdsZ2ZQBouvfkTu5Zl5rSZyiRHG22Q
El encuentro,Dino Minniti,1964,74,https://drive.google.com/file/d/1Y6bYHeC23NoIaoCbl2qzjEtzN9w5rWM_/view?usp=sharing,https://letterboxd.com/film/el-encuentro-1964/,,https://drive.google.com/uc?id=1klmDJzc643DLpYSbwW_GYHXd-TBJgb-j
Amor libre,Fernando Siro,1969,91,https://drive.google.com/file/d/1_fbR3SkVLBm1quBFrk5BUSdwoB2L6Qge/view?usp=sharing,https://letterboxd.com/film/amor-libre-1969/,,https://drive.google.com/uc?id=1utj2_QPvp9Ba1DfeAq4d-CwDby8QVXF6
El destino,Juan Batlle Planas,1971,80,https://drive.google.com/file/d/1dgjt4G8W73m5C2MiFh_YUPFWv_EaNZcl/view?usp=sharing,https://letterboxd.com/film/el-destino/,,https://drive.google.com/uc?id=1ZGGsKefd_-Qpa6b8q2zKY3Jp7T11yfIA
40 años de novios,Enrique Carreras,1963,88,https://drive.google.com/file/d/1iCnwOx-nn0ori9iyFkQfRHbAsRcDmGgN/view?usp=sharing,https://letterboxd.com/film/forty-years-of-dating/,,
El noveno mandamiento,Enrique Carreras,1963,78,https://drive.google.com/file/d/1laYNxLsm4ZGp4AdbP_sa_BUW7J8BYA0d/view?usp=sharing,https://letterboxd.com/film/el-noveno-mandamiento/,,https://drive.google.com/uc?id=15959MKGGsOvb6qWAkhGnqkiCwYG_bMIw
La cumparsita (Canción de arrabal),Enrique Carreras,1961,92,https://drive.google.com/file/d/1pdEbf0ywPY0COCQkHoAKD-DH4DB4_3bn/view?usp=sharing,https://letterboxd.com/film/la-cumparsita-1961/,,
Cautiva en la selva,Leo Fleider,1969,85,https://drive.google.com/file/d/1qO5XIDRofGBV3brfTlKLvC0iOdIGSrst/view?usp=sharing,https://letterboxd.com/film/cautiva-en-la-selva/,,https://drive.google.com/uc?id=1ANgVBChbRuvcOYyUFftK4UBzAGLTQC39
La otra memoria del mundo,Mariela Perla Pietragalla,2024,65,https://drive.google.com/file/d/1kQpiiQcrsokX8uw5wdNte537GjuMEjJe/view?usp=sharing,https://letterboxd.com/film/the-other-memory-of-the-world/,,https://drive.google.com/uc?id=1ri5w3TZJg0Oz9CBA6RLPBnTTYiCGwELH
El espejo de los otros,Marcos Carnevale,2015,119,https://drive.google.com/file/d/1Mcb6kzoFWKJQUqtV6pfEQwIUjijCknyp/view?usp=sharing,https://letterboxd.com/film/el-espejo-de-los-otros/,,https://drive.google.com/uc?id=11y9PHMXxj30Hml17wfezZOdhXJ0KeJBd
El villano,Luis Ziembrowski y Gabriel Reches,2023,75,https://drive.google.com/file/d/1oYFa5WQkn5Dg8d8bH74Qb5i_E5KYLiyv/view?usp=sharing,https://letterboxd.com/film/el-villano/,,https://drive.google.com/uc?id=1cII8oLuMWKayhTj2eHnAbhd8YSGCMQxY
Corazón de fuego (El último tren),Diego Arsuaga,2002,94,https://drive.google.com/file/d/1uKZwuOztR2RCn8jHCXVATqhm885mcCc0/view?usp=sharing,https://letterboxd.com/film/the-last-train-2002/,,
"Pizza, birra, faso",Israel Adrián Caetano y Bruno Stagnaro.,1998,92,https://drive.google.com/file/d/1UszYrovBZUihGkODmBfZ_aR9eLwT98oG/view?usp=sharing,https://letterboxd.com/film/pizza-beer-and-cigarettes/,,
La mirada invisible,Diego Lerman,2010,97,https://drive.google.com/file/d/1_7d9eFG8N75Gxtsi2EMTjP8AMcfLCbYc/view?usp=sharing,https://letterboxd.com/film/the-invisible-eye/,,https://drive.google.com/uc?id=1crojdh4t-HTAWm34LqgiSBOeHt9nZWSM
Cóndor Crux,"Swan Glecer, Juan Pablo Buscarini, Pablo Holcer",2000,88,https://drive.google.com/file/d/1hxD8U3AoEBWnXjPIno7mg7aZpQPOfKZD/view?usp=sharing,https://letterboxd.com/film/condor-crux/,,
Togo,Israel Adrián Caetano,2022,95,https://drive.google.com/file/d/1JiIkLBeUAY9q61cUVKtEjABsk2PphAoo/view?usp=sharing,https://letterboxd.com/film/togo-2022/,,https://drive.google.com/uc?id=1dUSaSZMK4RFT4itKEAx2D35-pK9dwgt1
Capitán Menganno,Leandro Bartoletti,2018,78,https://drive.google.com/file/d/1CtqM1w3XlHyzIyBgjMXbh1dBbx5tl3KI/view,https://letterboxd.com/film/capitan-menganno/,,https://drive.google.com/uc?id=1UJEvvwe-CVJlAQHYx28-6ybLgRubLs0Y
Francisco: el padre Jorge,Beda Docampo Feijoó,2015,104,https://drive.google.com/file/d/1WtQlfQpiwyXhWsm_mXmuQhSoTOPcY8A5/view,https://letterboxd.com/film/francis-pray-for-me/,,https://drive.google.com/uc?id=1hrQoY1MOR5gac2hWALds7OOaASjbb0Vh
Zenitram,Luis Barone,2010,103,https://drive.google.com/file/d/1Jprs8tDhMoHgMP5UlxFWDObjScTAgcCJ/view?usp=drive_link,https://letterboxd.com/film/zenitram/,,https://drive.google.com/uc?id=1fFTkBNS0ItVSpCqBOZUSIoK6khp3JVWm
Viudas,Marcos Carnevale,2011,100,https://drive.google.com/file/d/1WLf1LGjXgiIsHcl6aJKgSPslERaObfKA/view?usp=sharing,https://letterboxd.com/film/widows/,,https://drive.google.com/uc?id=1I8s38bePnz_wHEcj9HDGx63nnVnaJ_9J
El amor menos pensado,Juan Vera,2018,136,https://drive.google.com/file/d/1ur5h9JYfuaiRzzWiuuSmBjr2APZWD-Dn/view?usp=sharing,https://letterboxd.com/film/an-unexpected-love-2018/,,https://drive.google.com/uc?id=1RwnBH6qBcIMBoptots1RjUGotJfyoz_I
Un paraíso para los malditos,Alejandro Montiel,2013,85,https://drive.google.com/file/d/14XH1DwPID3Aji6cDOpKXSec-u4MIjL2s/view?usp=sharing,https://letterboxd.com/film/paradise-for-the-damned/,,
Pensé que iba a haber fiesta,Victoria Galardi,2013,82,https://drive.google.com/file/d/18tCj8QRkbBea91_ujJB0ZiAwdol_lf-Z/view?usp=sharing,https://letterboxd.com/film/pense-que-iba-a-haber-fiesta/,,
La reina del miedo,Valeria Bertuccelli y Fabiana Tiscornia,2018,107,https://drive.google.com/file/d/1HvGkLDql8blPM8t3eKolFc4AZhe5gO6a/view?usp=sharing,https://letterboxd.com/film/the-queen-of-fear/,,https://drive.google.com/uc?id=1d9wnkMLQg8oHTNUnBIngxSZg3_ssQCBn
Ciudad del sol,Carlos Galettini,2003,110,https://drive.google.com/file/d/1Vh8B9rZxFSvEmrADisOCtK7dGINa0vex/view?usp=sharing,https://letterboxd.com/film/sun-city/,,https://drive.google.com/uc?id=1JoHSpdPHd1IJICvOU_6dxS9Bzhu7qGOp
Peter Capusotto y sus 3 dimensiones,Pedro Saborido,2012,93,https://drive.google.com/file/d/1THPdySZk5r1KsJI9Q99EOU27q_gZtOfX/view?usp=sharing,https://letterboxd.com/film/peter-capusotto-y-sus-3-dimensiones/,,https://drive.google.com/uc?id=1HhtfWYfY_1RtFuzbKGJzZheYoyzRLLlQ
"Los que aman, odian",Alejandro Maci,2017,101,https://drive.google.com/file/d/1_nNmFNr0SvUKoF2Mjy5nVDx4Vzo6qI2Q/view?usp=sharing,https://letterboxd.com/film/those-who-love-hate/,,
Cantantes en guerra,Fabián Forte,2017,94,https://drive.google.com/file/d/1xz31u0UpuzOv8SoVL01620SQ0GxYGPoe/view?usp=sharing,https://letterboxd.com/film/singers-at-war/,,https://drive.google.com/uc?id=1bicaFWZcJX8jMdfmWU4M2YT3Q-Wpqfo5
Chorros,Jorge Coscia y Guillermo Saura,1987,73,https://drive.google.com/file/d/1gl4-0iMfkb6R55xzdvsZ0m_xxOmutHAp/view,https://letterboxd.com/film/chorros/,,https://drive.google.com/uc?id=1VAwpwhfl-pFEd6EsKHApKDZjCsGh3VES
Guerreros y cautivas,Edgardo Cozarinsky,1989,92,https://drive.google.com/file/d/1fTRK1S5Eo09ARp50w9P6R4609x5W8mBA/view?usp=sharing,https://letterboxd.com/film/warriors-and-prisoners/,,https://drive.google.com/uc?id=1JF2TMaWWFXLUy7iZdM4cTfMxTGAW93Jh
Aquellos años locos,Enrique Carreras,1971,85,https://drive.google.com/file/d/1-Z06s8BAe9XVw__QC32pIGgJgHYvyvb8/view?usp=sharing,https://letterboxd.com/film/those-crazy-years/,,
Los reyes del sablazo,Enrique Carreras,1974,90,https://drive.google.com/file/d/12mRcSwSejp1GEhRTLCRhQawp_9o2MoMQ/view?usp=sharing,https://letterboxd.com/film/los-reyes-del-sablazo/,,https://drive.google.com/uc?id=1jKNwTYL83nNXftyrJ2ytgHonq5GTS2KM
De eso no se habla,María Luisa Bemberg,1993,106,https://drive.google.com/file/d/1SIff3sNPcHil30oja28rXqHozdby8IEl/view?usp=sharing,https://letterboxd.com/film/i-dont-want-to-talk-about-it/,,https://drive.google.com/uc?id=1nsMsH3DM970JCkdCQNXPja1wSQehAAvB
La valija de Benavidez,Laura Casabé,2016,77,https://drive.google.com/file/d/1Vm-wU3o1Yvd9yIMAItz9_kUszeL4pCCj/view?usp=sharing,https://letterboxd.com/film/benavidezs-case/,,https://drive.google.com/uc?id=1GbwMnBWMsmjdVSkBI47W_WxcNFfLPJ7V
Diablo,Nicanor Loreti,2012,77,https://drive.google.com/file/d/1e39yKXWfC4nQ7upBsQ1X3lgh2XzY2YDA/view?usp=sharing,https://letterboxd.com/film/diablo/,,https://drive.google.com/uc?id=1pv2sb10dwwNjilksAsk5mfd7zPbr_qm4
Maternidad sin hombres,Carlos Rinaldi,1968,100,https://drive.google.com/file/d/17Db0LpkyPhAopw5lkPMRO9l4AcKAjNNH/view?usp=sharing,https://letterboxd.com/film/maternidad-sin-hombres/,,https://drive.google.com/uc?id=1qIMrfdBCsmzbCP0yPd5Hyx2efIDOWtXz
Reencuentro con la gloria,Iván Grondona,1962,75,https://drive.google.com/file/d/1A5o5SSjLpffYrzDTJYWu6fIbCNsQ7jbR/view?usp=sharing,https://letterboxd.com/film/reencuentro-con-la-gloria/,,https://drive.google.com/uc?id=16S2XISeDmkuCLI-Xd86mm_scA4bprxMs
Mi amigo Luis,Carlos Rinaldi,1972,109,https://drive.google.com/file/d/1CcRlLIq8MaexATB-GWbuenTiRU7CwgBP/view?usp=sharing,https://letterboxd.com/film/mi-amigo-luis/,,https://drive.google.com/uc?id=15fXhVpmlwR0lDQNF7dRgTGrx2iuamKLa
Favela,Armando Bó,1961,76,https://drive.google.com/file/d/1ClgrcIv0ymMhMGXLwInCbScAQp4V-d9x/view?usp=sharing,https://letterboxd.com/film/favela//,,https://drive.google.com/uc?id=1ZBIvmCpDoid0Y_0dX8HAPcXIFLMDID0_
Una máscara para Ana,Rubén W. Cavallotti,1966,78,https://drive.google.com/file/d/1OhHocAXKNP0GDu7nv1ziejEF002iSVTT/view?usp=sharing,https://letterboxd.com/film/una-mascara-para-ana/,,https://drive.google.com/uc?id=1lOtBdeYzO3c5KXwhxt5TGFFNQGf8VvkB
Disloque en Mar del Plata,Conrado Diana,1964,73,https://drive.google.com/file/d/1OknxW9ZoFInmzYfJRJ4D2UqlUDVWsY2v/view?usp=sharing,https://letterboxd.com/film/disloque-en-mar-del-plata/,,https://drive.google.com/uc?id=1BBvzU0Uw_7u7sD1C-PMuNSCXS0vJL8Z0
Vuelvo a vivir… vuelvo a cantar,Julio Saraceni,1971,98,https://drive.google.com/file/d/1SqaPpwwysbO0CCymhoKkVsrxWenrFq6g/view?usp=sharing,https://letterboxd.com/film/vuelvo-a-vivirvuelvo-a-cantar/,,
El bulín,Ángel Acciaresi,1969,73,https://drive.google.com/file/d/1U1vTJc_k23PeOWedkTu_FKH7sOL4RN9H/view?usp=sharing,https://letterboxd.com/film/el-bulin/,,
La muchachada de a bordo,Enrique Cahen Salaberry,1967,90,https://drive.google.com/file/d/1XMsiPTicyBCdkodMuikslkSgwmqwsVKb/view?usp=sharing,https://letterboxd.com/film/la-muchachada-de-a-bordo-1967/,,https://drive.google.com/uc?id=1dvuZGnYW37zqo3jbC1Vr2GfRwsry2vA4
La boda,Lucas Demare,1964,88,https://drive.google.com/file/d/1cAN-Vgxz-v_G_yYRq3roTeFW92mco2G4/view?usp=sharing,https://letterboxd.com/film/la-boda/,,https://drive.google.com/uc?id=1-ILqcv1v99jTUkUNU4phIJqlFgjZwgmZ
Un gaucho con plata,Ángel Acciaresi,1970,85,https://drive.google.com/file/d/1i629w7qd8CgiPcmztosmPwvKp4--dV7k/view?usp=sharing,https://letterboxd.com/film/un-gaucho-con-plata/,,https://drive.google.com/uc?id=12OTRutXy1c6RQimMyjuH-xG2x_3uXaVe
Barcos de papel,Román Viñoly Barreto,1963,92,https://drive.google.com/file/d/1iqGvcR6XLTixGO_0lLB27N8pJwQf5fOV/view?usp=sharing,https://letterboxd.com/film/barcos-de-papel-1963/,,https://drive.google.com/uc?id=1Gx1r8cl6wvAM4-GtNVrXiNeVDSDgQNSx
"Cosquín, amor y folklore",Delfor María Beccaglia,1965,90,https://drive.google.com/file/d/1mbbdYf8zCOOfliS4vwG4dbtM6sra4XYY/view?usp=sharing,https://letterboxd.com/film/cosquin-amor-y-folklore/,,
Las mujeres los prefieren tontos (Placeres conyugales),Luis Saslavsky,1964,95,https://drive.google.com/file/d/1onPaDOv7OHssiz6cdU-x2CRj3X5jVAzo/view?usp=sharing,https://letterboxd.com/film/placeres-conyugales/,,https://drive.google.com/uc?id=1Zv11hivSiE0gQ_GzssEKdhd6NVgMzcqi
¡Viva la vida!,Enrique Carreras,1969,100,https://drive.google.com/file/d/1rH1WU4IzgfZQtKcGReldhp7OhmexlebA/view?usp=sharing,https://letterboxd.com/film/film:695622/,,https://drive.google.com/uc?id=1oAOBPrsqIvm7iZxG7lYwbYmauA9nVPMb
Del brazo y por la calle,Enrique Carreras,1966,85,https://drive.google.com/file/d/1ut4tcopOkAzfuGuCf8cEDGNmNTg-XNMm/view?usp=sharing,https://letterboxd.com/film/del-brazo-y-por-la-calle/,,https://drive.google.com/uc?id=1MCsHT72aXTlV7-Gc4y8igT9Gy95DwyPH
La cigarra está que arde,Lucas Demare,1967,90,https://drive.google.com/file/d/1zJ91n1u-G6kmp8YcGWga-wQsYPWGfuLW/view?usp=sharing,https://letterboxd.com/film/la-cigarra-esta-que-arde/,,https://drive.google.com/uc?id=1c97I6ceWto_Q8TvSEnInyddORek0nkjR
Esta es mi Argentina,Leo Fleider,1974,82,https://drive.google.com/file/d/1wnNjbJ9kRY8taG-SftoV-LfHMjhqkD6B/view?usp=sharing,https://letterboxd.com/film/esta-es-mi-argentina/,,https://drive.google.com/uc?id=1WDwhmupsjtTRMsEGw-OtVpXnnnG6rarJ
Sangre del Pacífico,Boy Olmi,2009,100,https://drive.google.com/file/d/1nJXuJtjK3cGHwdHL_7zheS-lD4UFDxDk/view?usp=sharing,https://letterboxd.com/film/blood-pacific/,,
México '71,Carolina Gil Solari y Carolina M. Fernández,2023,65,https://drive.google.com/file/d/1iMSwDU4kKQnlPyNaCkckvZkZ8l-iEDI2/view?usp=sharing,https://letterboxd.com/film/mexico-71/,,
